pdid,name,target_name,gene_name,target_type,activity_biochemical,SMILES_std,mw,hba,hbd,rb,logp,tpsa,moa_label,Standardized_SMILES,SMILES_protonated_7.4,TPSA,Rot_Bonds,H_Accpt,H_Donors,LogP,Mol.Wt,Ro5_check,morgan_fps,set
PD012313,AZ5104,Epidermal growth factor receptor,EGFR,single protein,7.48,C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,485.25,7.0,3.0,10.0,4.5,98.41,TYROSINE KINASE,C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,COC1=C(NC2=NC=CC(=N2)C2=CNC3=CC=CC=C23)C=C(NC(=O)C=C)C(=C1)N(C)CC[NH+](C)C,99.61,10.0,6.0,4.0,3.082300000000001,486.6000000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d927f46490>,tr
PD021556,denfivontinib,Receptor-type tyrosine-protein kinase FLT3,FLT3,single protein,9.4,CN1CCC(Nc2nc(Nc3ccc(Oc4ccccc4)cc3)c3c(=O)[nH]cc(Br)c3n2)CC1,520.12,7.0,3.0,6.0,5.12,95.17,TYROSINE KINASE,CN1CCC(Nc2nc(Nc3ccc(Oc4ccccc4)cc3)c3c(=O)[nH]cc(Br)c3n2)CC1,C[NH+]1CCC(CC1)NC1=[NH+]C2=C(Br)C=NC(=O)C2=C(NC2=CC=C(OC3=CC=CC=C3)C=C2)N1,97.62,6.0,5.0,4.0,3.076200000000001,523.4350000000002,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247a9a10>,tr
PD003290,LINIFANIB,Receptor-type tyrosine-protein kinase FLT3,FLT3,single protein,8.8,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,375.15,3.0,4.0,3.0,4.9,95.83,TYROSINE KINASE,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,CC1=CC=C(F)C(NC(=O)NC2=CC=C(C=C2)C2=C3C(N)=NNC3=CC=C2)=C1,95.83000000000001,3.0,3.0,4.0,4.903620000000002,375.4070000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247498c0>,tr
PD021511,BMS-599626,Epidermal growth factor receptor,EGFR,single protein,7.49,Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,530.22,10.0,3.0,7.0,3.86,119.63,TYROSINE KINASE,Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,CC1=C2N(C=C1NC(=O)OC[C@@H]1COCC[NH2+]1)N=CN=C2NC1=CC=C2N(CC3=CC=CC(F)=C3)N=CC2=C1,124.21,7.0,9.0,3.0,2.8291200000000014,531.5720000000001,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d88f573450>,tr
PD017398,OCLACITINIB,Tyrosine-protein kinase JAK1,JAK1,single protein,8.02,CNS(=O)(=O)C[C@H]1CC[C@H](N(C)c2ncnc3[nH]ccc23)CC1,337.16,5.0,2.0,5.0,1.5,90.98,TYROSINE KINASE,CNS(=O)(=O)C[C@H]1CC[C@H](N(C)c2ncnc3[nH]ccc23)CC1,CNS(=O)(=O)C[C@H]1CC[C@@H](CC1)N(C)C1=C2C=CNC2=NC=[NH+]1,92.23,5.0,4.0,2.0,0.9212,338.45699999999994,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924748190>,tr
PD052672,Fruquintinib,Vascular endothelial growth factor receptor 3,FLT4,single protein,9.3,CNC(=O)c1c(C)oc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12,393.13,7.0,1.0,5.0,3.85,95.71,TYROSINE KINASE,CNC(=O)c1c(C)oc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12,CNC(=O)C1=C(C)OC2=CC(OC3=NC=NC4=CC(OC)=C(OC)C=C34)=CC=C12,95.71000000000001,5.0,7.0,1.0,3.853520000000003,393.39900000000017,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474a810>,tr
PD003483,PD-153035,Epidermal growth factor receptor,EGFR,single protein,8.34,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,359.03,5.0,1.0,4.0,4.15,56.27,TYROSINE KINASE,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,COC1=CC2=NC=NC(NC3=CC=CC(Br)=C3)=C2C=C1OC,56.27000000000001,4.0,5.0,1.0,4.153100000000003,360.2110000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474b220>,tr
PD003263,PALBOCICLIB,Cyclin-dependent kinase 2,CDK2,single protein,8.0,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,447.24,9.0,2.0,5.0,2.97,105.04,TYROSINE KINASE,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)C1=C(C)C2=CN=C(NC3=CC=C(C=N3)N3CC[NH2+]CC3)N=C2N(C2CCCC2)C1=O,109.62,5.0,8.0,2.0,1.939619999999999,448.5510000000004,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474b610>,tr
PD005576,PD-168393,Epidermal growth factor receptor,EGFR,single protein,8.57,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,368.03,4.0,2.0,4.0,4.26,66.91,TYROSINE KINASE,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,BrC1=CC(NC2=C3C=C(NC(=O)C=C)C=CC3=NC=N2)=CC=C1,66.91,4.0,4.0,2.0,4.260400000000002,369.22200000000004,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474b140>,tr
PD036139,BMS-911543,Tyrosine-protein kinase JAK2,JAK2,single protein,9.0,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,432.24,8.0,1.0,6.0,3.5,85.8,TYROSINE KINASE,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,CCN1C(=CC2=C1N=C(NC1=NN(C)C(C)=C1)C1=C2N(C)C=N1)C(=O)N(C1CC1)C1CC1,85.8,6.0,8.0,1.0,3.495420000000002,432.53200000000027,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d88f573610>,tr
PD036155,barasertib,Aurora kinase B,AURKB,single protein,9.43,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,587.21,9.0,5.0,15.0,3.62,174.82,TYROSINE KINASE,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,CC[NH+](CCCOC1=CC2=NC=NC(NC3=NNC(CC(=O)NC4=CC=CC(F)=C4)=C3)=C2C=C1)CCOP([O-])([O-])=O,181.67999999999998,15.0,10.0,4.0,0.9357999999999997,586.5410000000004,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247aa880>,tr
PD003748,GW779439X,Cyclin-dependent kinase 2,CDK2,single protein,8.4,CN1CCN(c2ccc(Nc3nccc(-c4cnn5ncccc45)n3)cc2C(F)(F)F)CC1,454.18,8.0,1.0,4.0,3.7,74.48,TYROSINE KINASE,CN1CCN(c2ccc(Nc3nccc(-c4cnn5ncccc45)n3)cc2C(F)(F)F)CC1,C[NH+]1CCN(CC1)C1=CC=C(NC2=NC=CC(=N2)C2=C3C=CC=NN3N=C2)C=C1C(F)(F)F,75.68,4.0,7.0,2.0,2.283400000000001,455.4680000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474af80>,tr
PD086900,PECTOLINARIGENIN,Receptor-type tyrosine-protein kinase FLT3,FLT3,single protein,6.22,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1,314.08,6.0,2.0,3.0,2.89,89.13,TYROSINE KINASE,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1,COC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C(OC)=C([O-])C=C2O1,91.96000000000001,3.0,6.0,1.0,2.2564,313.285,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474ab20>,tr
PD003440,CANERTINIB,Epidermal growth factor receptor,EGFR,single protein,9.27,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,485.16,7.0,2.0,9.0,4.39,88.61,TYROSINE KINASE,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,FC1=CC=C(NC2=C3C=C(NC(=O)C=C)C(OCCCN4CCOCC4)=CC3=NC=N2)C=C1Cl,88.61,9.0,7.0,2.0,4.391500000000003,485.94700000000034,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d88f573e60>,tr
PD158565,SULFURETIN,Aurora kinase A,AURKA,single protein,6.07,O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)ccc21,270.05,5.0,3.0,1.0,2.42,86.99,TYROSINE KINASE,O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)ccc21,OC1=CC=C2C(=O)\C(OC2=C1)=C\C1=CC=C(O)C(O)=C1,86.99000000000001,1.0,5.0,3.0,2.419600000000001,270.24,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b42fef10>,tr
PD012960,FALNIDAMOL,Epidermal growth factor receptor,EGFR,single protein,8.52,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,387.14,7.0,2.0,4.0,3.46,78.86,TYROSINE KINASE,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,C[NH+]1CCC(CC1)NC1=NC2=C(NC3=CC=C(F)C(Cl)=C3)N=CN=C2C=N1,80.06,4.0,6.0,3.0,2.0448999999999993,388.85800000000006,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96c920cf0>,tr
PD010645,XL019,Tyrosine-protein kinase JAK2,JAK2,single protein,8.66,O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)[C@@H]1CCCN1,444.23,7.0,3.0,6.0,3.41,91.41,TYROSINE KINASE,O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)[C@@H]1CCCN1,O=C(NC1=CC=C(C=C1)C1=CC=NC(NC2=CC=C(C=C2)N2CCOCC2)=N1)[C@@H]1CCC[NH2+]1,95.99000000000001,6.0,6.0,3.0,2.3880999999999997,445.54700000000037,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247a9a80>,tr
PD080379,BRD6989,Cyclin-dependent kinase 8,CDK8,single protein,6.3,CC1CCc2nc(N)c(C#N)c(-c3cccnc3)c2C1,264.14,4.0,1.0,1.0,2.72,75.59,TYROSINE KINASE,CC1CCc2nc(N)c(C#N)c(-c3cccnc3)c2C1,CC1CCC2=NC(N)=C(C#N)C(C3=CC=CN=C3)=C2C1,75.59,1.0,4.0,1.0,2.7222800000000005,264.33200000000005,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d88f5717e0>,tr
PD069649,PD069649,Tyrosine-protein kinase JAK2,JAK2,single protein,5.16,O=C(O)c1[nH]c(=O)[nH]c(=O)c1F,174.01,3.0,3.0,1.0,-1.1,103.02,TYROSINE KINASE,O=C(O)c1[nH]c(=O)[nH]c(=O)c1F,[O-]C(=O)C1=C(F)C(=O)N=C([O-])[N-]1,107.25,1.0,5.0,0.0,-3.0248,171.063,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b42fdcb0>,tr
PD012284,AZD-3759,Epidermal growth factor receptor,EGFR,single protein,8.83,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,459.15,7.0,1.0,4.0,4.31,79.82,TYROSINE KINASE,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,COC1=CC2=NC=NC(NC3=CC=CC(Cl)=C3F)=C2C=C1OC(=O)N1CC[NH+](C)C[C@H]1C,81.02,4.0,6.0,2.0,2.892100000000001,460.9170000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d927f46c00>,tr
PD003373,AFATINIB,Epidermal growth factor receptor,EGFR,single protein,9.3,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,485.16,7.0,2.0,8.0,4.39,88.61,TYROSINE KINASE,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,C[NH+](C)C\C=C\C(=O)NC1=CC2=C(NC3=CC=C(F)C(Cl)=C3)N=CN=C2C=C1O[C@H]1CCOC1,89.81,8.0,6.0,3.0,2.9728000000000003,486.95500000000027,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d927f47060>,tr
PD056877,FM-381,Tyrosine-protein kinase JAK3,JAK3,single protein,9.82,CN(C)C(=O)/C(C#N)=C/c1ccc(-c2nc3cnc4[nH]ccc4c3n2C2CCCCC2)o1,428.2,6.0,1.0,4.0,4.67,103.74,TYROSINE KINASE,CN(C)C(=O)/C(C#N)=C/c1ccc(-c2nc3cnc4[nH]ccc4c3n2C2CCCCC2)o1,CN(C)C(=O)C(=C\C1=CC=C(O1)C1=NC2=C(N1C1CCCCC1)C1=C(NC=C1)N=C2)\C#N,103.74000000000001,4.0,6.0,1.0,4.6729800000000035,428.4960000000002,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96c921620>,tr
PD010916,AZD-5438,Cyclin-dependent kinase 2,CDK2,single protein,8.22,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,371.14,7.0,1.0,5.0,3.38,89.77,TYROSINE KINASE,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,CC(C)N1C(C)=NC=C1C1=CC=NC(NC2=CC=C(C=C2)S(C)(=O)=O)=N1,89.77,5.0,7.0,1.0,3.376520000000002,371.4660000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d927f46dc0>,tr
PD156546,AKI603,Aurora kinase A,AURKA,single protein,7.92,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc([N+](=O)[O-])cc3)n2)[nH]n1,409.2,9.0,3.0,6.0,2.66,128.14,TYROSINE KINASE,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc([N+](=O)[O-])cc3)n2)[nH]n1,C[NH+]1CCN(CC1)C1=NC(NC2=CC=C(C=C2)[N+]([O-])=O)=NC(NC2=NNC(C)=C2)=C1,129.34,6.0,8.0,4.0,1.2382200000000003,410.46200000000016,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d927f46ff0>,tr
PD003350,N9-isopropylolomoucine,Cyclin-dependent kinase 5,CDK5,single protein,5.9,CC(C)n1cnc2c(NCc3ccccc3)nc(NCCO)nc21,326.19,7.0,3.0,7.0,2.42,87.89,TYROSINE KINASE,CC(C)n1cnc2c(NCc3ccccc3)nc(NCCO)nc21,CC(C)N1C=NC2=C(NCC3=CC=CC=C3)N=C(NCCO)N=C12,87.89,7.0,7.0,3.0,2.4235,326.4040000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924748820>,tr
PD002651,TPCA-1,Tyrosine-protein kinase JAK2,JAK2,single protein,7.98,NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(N)=O,279.05,3.0,3.0,3.0,2.14,98.21,TYROSINE KINASE,NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(N)=O,NC(=O)NC1=C(C=C(S1)C1=CC=C(F)C=C1)C(N)=O,98.21000000000001,3.0,3.0,3.0,2.1437,279.296,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247aaa40>,tr
PD011189,Aurora A inhibitor I,Aurora kinase A,AURKA,single protein,8.47,CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,587.22,7.0,3.0,9.0,5.72,102.49,TYROSINE KINASE,CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,CC[NH+]1CCN(CC1)C(=O)CC1=CC=C(NC2=NC=C(F)C(NC3=CC=C(C=C3)C(=O)NC3=CC=CC=C3Cl)=N2)C=C1,103.69000000000001,9.0,6.0,4.0,4.298100000000002,589.0950000000001,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d927f46810>,tr
PD003501,TAMATINIB,Receptor-type tyrosine-protein kinase FLT3,FLT3,single protein,9.15,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,470.17,10.0,3.0,7.0,3.63,128.75,TYROSINE KINASE,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,COC1=CC(NC2=NC=C(F)C(NC3=CC=C4OC(C)(C)C(=O)NC4=N3)=N2)=CC(OC)=C1OC,128.75,7.0,10.0,3.0,3.6332000000000013,470.4610000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474b990>,tr
PD049362,itacitinib,Tyrosine-protein kinase JAK1,JAK1,single protein,8.3,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,553.2,8.0,1.0,5.0,3.6,119.62,TYROSINE KINASE,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,FC1=C(N=CC=C1C(=O)N1CCC(CC1)N1CC(CC#N)(C1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1)C(F)(F)F,119.62,5.0,8.0,1.0,3.6036800000000024,553.5240000000002,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247abb50>,tr
PD071625,SAR131675,Vascular endothelial growth factor receptor 3,FLT4,single protein,8.92,CCn1c(N)c(C(=O)NC)c(=O)c2ccc(C#C[C@@](C)(O)COC)nc21,358.16,7.0,3.0,4.0,0.11,119.47,TYROSINE KINASE,CCn1c(N)c(C(=O)NC)c(=O)c2ccc(C#C[C@@](C)(O)COC)nc21,CCN1C(N)=C(C(=O)NC)C(=O)C2=CC=C(N=C12)C#C[C@@](C)(O)COC,119.47000000000001,4.0,7.0,3.0,0.10710000000000064,358.3980000000002,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924749000>,tr
PD003228,AMG-900,Aurora kinase C,AURKC,single protein,9.0,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,503.15,9.0,2.0,6.0,6.64,111.73,TYROSINE KINASE,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,CC1=CSC(=C1)C1=C2C=CC=CC2=C(NC2=CC=C(OC3=NC=CC=C3C3=CC=NC(N)=N3)C=C2)N=N1,111.73,6.0,9.0,2.0,6.6368200000000055,503.59100000000024,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d927f474c0>,tr
